,year,semester,timeInterval,teamNumber,semesterId,teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,leadAdminHoursResponseCount,leadAdminHoursTotal,leadAdminHoursAverage,leadAdminHoursStandardDeviation,globalLeadAdminHoursResponseCount,globalLeadAdminHoursTotal,globalLeadAdminHoursAverage,globalLeadAdminHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageLeadAdminHoursResponseCountByWeek,standardDeviationLeadAdminHoursResponseCountByWeek,averageLeadAdminHoursTotalByWeek,standardDeviationLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursResponseCountByWeek,standardDeviationGlobalLeadAdminHoursResponseCountByWeek,averageGlobalLeadAdminHoursTotalByWeek,standardDeviationGlobalLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursAverageByWeek,standardDeviationGlobalLeadAdminHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationUniqueCommitMessageCountByStudent,averageUniqueCommitMessagePercentByStudent,standardDeviationUniqueCommitMessagePercentByStudent,averageCommitMessageLengthTotalByStudent,standardDeviationCommitMessageLengthTotalByStudent,averageCommitMessageLengthAverageByStudent,standardDeviationCommitMessageLengthAverageByStudent,averageCommitMessageLengthStandardDeviationByStudent,issueCount,onTimeIssueCount,lateIssueCount,processLetterGrade
66,2015,Fall,9,236,7,6,0.3333,F,Local,73,203.5,2.787671233,1.4067299309999999,168.5,2.3082191780000003,1.4515700919999999,195.0,2.671232877,3.732694478,455.5,6.239726027000001,5.748203762999999,82.0,1.123287671,2.008169653,12.0,17.0,1.4166666669999999,0.640095479,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,6.0833,0.8620067029999999,16.95833333,5.554496427,2.818055556,0.9117226279999999,14.04166667,4.436864195,2.377281746,0.857353295,16.25,8.042853971,2.674603175,1.310860909,37.95833333,24.55305339,6.153571428999999,3.6572100919999997,6.833333333,4.249182928,1.1004960320000001,0.581387965,1.0,0.0,1.4166666669999999,0.640095479,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,12.1667,0.372677996,33.91666667,5.279020322,2.798076923,0.482216483,28.08333333,8.033350622,2.3199786319999998,0.693504665,32.5,24.04682931,2.697649573,2.014015843,75.91666667,29.21246404,6.269230769,2.481139132,13.66666667,15.76828744,1.134615385,1.3166758729999999,364,301,0.8269,17463,47.9753,35.15314914,33.0909,21.84846383,28.1818,21.35338245,0.84510909,0.21815584699999999,1587.5455,1165.802678,60.6667,16.27540749,50.3333,10.67187373,0.86806667,0.181838836,2910.5,819.3519289,49.77453333,12.88605727,30.72493459,1,1,0,A
67,2015,Fall,9,237,7,6,0.3333,F,Local,72,179.5,2.493055556,1.439745964,169.0,2.347222222,1.6554600080000001,104.5,1.451388889,1.193616477,254.0,3.527777778,4.573389887,64.5,0.895833333,1.450424986,11.0,15.0,1.363636364,0.642824347,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,6.0,1.58113883,14.95833333,6.056877404,2.465972222,0.671128855,14.08333333,6.855148106000001,2.2968584659999998,0.745943448,8.708333332999999,4.943254382,1.4193121690000001,0.81811625,21.16666667,21.31835412,3.3444444439999996,2.920890905,5.375,4.765872603,0.806613757,0.5699840589999999,0.9167,0.640095479,1.6666666669999999,0.942809042,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,12.0,0.577350269,29.91666667,7.732058085,2.50286519,0.6648982920000001,28.16666667,11.2903597,2.3614996109999997,0.951942277,17.41666667,6.7848892560000005,1.4679487180000002,0.599121828,42.33333333,21.05284357,3.520784771,1.750043651,10.75,10.09021804,0.916666667,0.853912564,420,332,0.7905,21439,51.0452,60.4473037,38.1818,42.85242792,30.9091,33.24961939999999,0.86624545,0.17371825300000002,1949.0,2163.542718,70.0,69.60363975,56.0,46.62617291,0.87805,0.128780391,3573.1667,3701.571082,56.7086,30.00197211,40.96760316,3,2,1,A
68,2015,Fall,9,238,7,6,0.1667,M,Local,67,243.25,3.630597015,2.156800339,177.25,2.6455223880000003,5.5913628179999995,130.5,1.9477611940000001,1.704109012,279.0,4.164179104,6.31297412,109.75,1.638059701,1.979976058,12.0,26.0,2.166666667,1.0671873729999999,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.5833,1.2555432640000002,20.27083333,10.05995482,3.537400794,1.229450173,14.77083333,16.15531979,2.331944444,1.791417403,10.875,5.115845482,1.9436838619999999,0.836944626,23.25,27.17267316,3.897652116,4.366455755,9.145833332999999,8.919465098,1.519080688,1.3018696509999999,1.0,0.0,2.166666667,1.0671873729999999,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,11.1667,1.8633899809999999,40.54166667,7.211704414,3.666170635,0.470747717,29.54166667,17.79303273,2.620535714,1.402243495,21.75,11.93297253,1.9811507940000002,0.998779352,46.5,33.1687604,4.033730159,2.638019012,18.29166667,8.839325797999999,1.702876984,0.8326783440000001,218,210,0.9633,13585,62.3165,50.39937566,21.8,21.90798941,21.1,21.67233259,0.97457,0.07165029,1358.5,1535.882173,43.6,38.10301825,42.0,36.49657518,0.9681200000000001,0.032175233,2717.0,2271.460235,66.21724,5.860256777999999,44.35003162,2,2,0,A
69,2015,Fall,9,239,7,6,0.8333,F,Local,67,195.5,2.917910448,1.173707657,102.5,1.529850746,0.901410988,118.3,1.7656716419999998,1.456386065,223.0,3.3283582089999997,3.9639723019999997,59.8,0.8925373129999999,0.938133019,12.0,12.0,1.0,0.735980072,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.5833,0.640095479,16.29166667,4.365863476,2.94265873,0.7865588640000001,8.541666667000001,2.4363423180000003,1.540873016,0.436568719,9.858333333,5.148213013,1.771468254,0.92802325,18.58333333,12.28622761,3.317063492,2.179163081,4.983333333,2.377615519,0.9063492059999999,0.43853749,1.0,0.0,1.0,0.735980072,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,11.1667,1.8633899809999999,32.58333333,8.438091542999999,2.923611111,0.556119505,17.08333333,4.49459552,1.58234127,0.487446538,19.71666667,8.116940447000001,1.801785714,0.696551933,37.16666667,26.18311585,3.375,2.173067468,9.966666667,7.0584858310000005,0.88015873,0.563231412,247,226,0.915,15695,63.5425,77.32232614,24.7,16.26068879,23.0,14.91308151,0.95339,0.063425396,1569.5,1227.24368,41.1667,31.67236791,38.0,30.76794869,0.90251667,0.07680155,2615.8333,2789.702996,60.01856667,36.697681700000004,43.93559755,1,0,1,A
70,2015,Fall,9,240,7,6,0.0,M,Local,72,193.0,2.680555556,4.776465421,145.5,2.020833333,4.814213259,82.75,1.1493055559999998,0.9443359309999999,162.25,2.253472222,3.2708978380000002,50.95,0.707638889,0.660421778,12.0,15.0,1.25,0.595119036,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,6.0,0.40824829,16.08333333,11.25432016,2.68343254,1.872796353,12.125,11.42571114,2.018650794,1.901672801,6.895833333,1.9511170230000001,1.159424603,0.36102469,13.52083333,6.97723854,2.2538690480000003,1.161819999,4.245833333,1.6389094869999998,0.7048611109999999,0.270746959,1.0,0.0,1.25,0.595119036,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,12.0,0.0,32.16666667,20.49169886,2.680555556,1.7076415719999998,24.25,20.15512755,2.020833333,1.679593963,13.79166667,6.665234221,1.1493055559999998,0.555436185,27.04166667,28.72223901,2.253472222,2.393519918,8.491666667,2.230548637,0.707638889,0.18587905300000002,121,107,0.8843,5642,46.6281,33.42788766,13.4444,7.617394,12.1111,6.099989881,0.93277778,0.08091901,626.8889,300.72927819999995,20.1667,22.25171654,17.8333,22.40101684,0.75166667,0.325170267,940.3333,1260.267123,38.4539,14.50769953,21.41804381,1,0,1,F
71,2015,Fall,9,241,7,3,0.3333,M,Global,34,190.5,5.602941176,5.989917277999999,134.0,3.9411764710000003,3.0887954669999997,96.0,2.823529412,2.935288223,181.0,5.323529412,9.161044727,85.5,2.514705882,2.74527748,10.0,23.0,2.3,2.147091055,10.0,23.0,2.3,2.451530134,2.8333,0.6871842709999999,15.875,15.49479079,5.243055556,3.89762783,11.16666667,9.13403282,3.833333333,2.58624388,8.0,5.582711408,2.6944444439999997,1.6444115990000001,15.08333333,18.364178600000002,5.145833333,5.598458472999999,7.125,6.4100344510000005,2.5,2.121320344,0.8333,0.552770798,2.555555556,3.7151674439999995,0.8333,0.552770798,2.555555556,3.744955455,1.888888889,2.2333056940000002,11.3333,0.942809042,63.5,12.69514343,5.569444444,0.8053160559999999,44.66666667,3.2998316460000003,3.983333333,0.5599272439999999,32.0,15.57776193,2.9,1.477485351,60.33333333,7.717224602000001,5.344444444,0.661974226,28.5,10.87044924,2.525,0.910001018,284,225,0.7923,10019,35.2782,40.14722136,28.4,19.14784583,23.4,16.59638515,0.84386,0.125456815,1001.9,778.3954586,47.3333,36.41733409,38.0,38.64798399,0.68048333,0.352354431,1669.8333,1399.154914,34.448,23.9943278,29.51073099,5,5,0,A
72,2015,Spring,9,215,6,5,0.2,M,Local,54,214.5714287,3.973544975,1.1717994090000001,196.7142858,3.6428571439999997,1.272937693,92.92857151,1.720899472,1.185366016,195.28571430000002,3.616402117,2.8294575280000003,65.14285716,1.206349207,0.7248291029999999,10.0,9.428571433,0.942857143,0.0,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,4.9091,0.287479787,19.50649351,5.186812016,3.9694805210000004,0.9998519840000001,17.88311689,5.10477173,3.635714287,0.98073748,8.448051955,3.5006083360000004,1.712337664,0.681167902,17.75324675,9.078934598,3.618831169,1.807894132,5.922077924,2.252488735,1.2071428579999999,0.446912724,0.9091,0.287479787,0.942857143,0.17142857,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,10.8,0.4,42.91428573,6.273754857,3.9571428589999997,0.462483561,39.34285716,8.389303201,3.632467534,0.7117025309999999,18.5857143,2.692544502,1.7207792219999998,0.23584930399999998,39.05714286,9.852214086,3.605974026,0.8530226040000001,13.02857143,3.9293765410000003,1.201558442,0.342867375,320,274,0.8563,26190,81.8438,94.14609969,32.0,21.05706532,27.6,16.95995283,0.90751,0.10272525,2619.0,2141.5512129999997,64.0,31.65438358,55.2,23.64233491,0.8883,0.071327723,5238.0,2788.745596,82.69188,31.33234001,76.54136842,0,0,0,A
73,2015,Fall,9,235,7,5,0.0,M,Local,50,163.0,3.26,3.3988821689999997,109.5,2.19,2.3127689030000003,71.0,1.42,1.4572576990000001,206.0,4.12,4.889335333,60.5,1.21,1.257338459,12.0,9.0,0.75,0.433012702,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,4.1667,1.0671873729999999,13.58333333,16.22476673,2.8875,2.543993698,9.125,9.578893899,1.939583333,1.511197116,5.916666667,3.81790373,1.369444444,0.766480452,17.16666667,20.77993156,3.876388889,3.76985766,5.041666667,4.5573125,1.125694444,0.715061658,1.0,0.577350269,0.9,0.538516481,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,10.0,3.5213633719999997,32.6,16.89496967,3.307575758,1.206726632,21.9,6.2481997410000005,2.574242424,1.156373324,14.2,8.565045242,1.262121212,0.65795967,41.2,16.46086267,4.5742424239999995,1.6981354219999998,12.1,6.05309838,1.334848485,0.565872073,238,225,0.9454,7270,30.5462,21.04766415,21.6364,16.00722977,20.6364,14.45540306,0.97512727,0.035028172999999996,660.9091,518.3653423000001,47.6,41.1368448,45.2,39.57473942,0.9478,0.053886659,1454.0,938.2658472,35.91166,8.917276465,19.45765758,0,0,0,A
0,2012,Fall,10,129,1,6,0.1667,M,Local,36,126.0,3.5,1.9364916730000001,61.5,1.7083333330000001,1.741547045,106.0,2.9444444439999997,7.486819693999999,363.0,10.08333333,8.810899185,58.0,1.611111111,2.085369375,7.0,5.0,0.7142857140000001,0.24743583,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,18.0,6.0,63.0,22.0,3.479166667,0.0625,30.75,16.75,1.5729166669999999,0.40625,53.0,34.0,2.604166667,1.020833333,181.5,72.5,9.833333332999999,0.75,29.0,16.0,1.4791666669999999,0.39583333299999995,3.5,1.5,2.5,1.0,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,6.0,1.154700538,21.0,8.041558721,3.424603175,1.17324165,10.25,4.180809332,1.640873016,0.433852856,17.66666667,19.01461426,3.0928571430000003,3.8107773239999996,60.5,38.41332234,10.14087302,6.3055259,9.666666667000001,10.4509436,1.5380952380000001,1.4704959290000001,129,127,0.9845,17045,132.1318,104.2460105,43.0,8.640987597999999,42.3333,9.104333522000001,0.98193333,0.012833636,5681.6667,1154.784925,21.5,25.87630834,21.1667,25.49128391,0.99141667,0.014196293,2840.8333,4367.65091,109.31741670000001,31.54757136,69.30275764,1,1,0,F
1,2012,Fall,10,130,1,6,0.1667,M,Local,31,74.95,2.417741935,1.007115682,29.7,0.958064516,0.712457896,34.5,1.112903226,0.904377146,116.1,3.74516129,3.736467083,40.0,1.2903225809999999,1.330620723,4.0,1.4,0.35,0.15,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,15.5,6.5,37.475,17.225,2.368181818,0.11818181800000001,14.85,9.85,0.8391414140000001,0.283585859,17.25,9.75,1.03030303,0.196969697,58.05,16.05,4.017424242,0.649242424,20.0,9.0,1.27020202,0.047979798,2.0,0.0,0.7,0.3,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,5.1667,1.572330189,12.49166667,5.214596235,2.3763888890000002,0.8326926159999999,4.95,2.347871376,0.909126984,0.229982486,5.75,2.9685855219999997,1.117063492,0.380481894,19.35,20.57779953,3.354365079,3.084235762,6.666666667,4.792934615,1.366071429,0.892670285,100,93,0.93,6479,64.79,34.08380701,33.3333,13.02134999,31.6667,11.78511302,0.96156667,0.038413567999999995,2159.6667,806.5607368,20.0,15.08641773,18.8,14.59314908,0.8411200000000001,0.255511999,1295.8,1233.655608,50.01624,27.61237189,22.41749417,2,2,0,A
2,2012,Fall,10,132,1,3,0.0,M,Global,14,30.65,2.189285714,2.502440136,21.5,1.535714286,1.043077276,28.0,2.0,2.0,75.0,5.3571428569999995,9.08182756,4.5,0.321428571,0.44749871700000005,0.0,7.517158101007975,1.300929644091878,0.5546917288721704,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,7.0,0.0,15.325,9.675,2.189285714,1.3821428569999998,10.75,3.75,1.535714286,0.535714286,14.0,2.0,2.0,0.28571428600000004,37.5,30.0,5.3571428569999995,4.285714286,2.25,0.75,0.321428571,0.107142857,0.0,0.0,1.6122772654846873,0.7408506784660458,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,4.6667,0.471404521,10.21666667,0.872098363,2.2208333330000003,0.352422174,7.166666667,3.4721111089999996,1.5,0.637704216,9.333333332999999,8.498365856,1.8833333330000002,1.68341584,25.0,21.46314671,5.233333333,4.1843624230000005,1.5,1.08012345,0.308333333,0.208499933,40,31,0.775,1813,45.325,66.39969409,13.3333,9.809292646,10.6667,7.133644853,0.88286667,0.118795772,604.3333,614.1575982999999,6.6667,4.068851872,5.3333,3.1446603769999997,0.85371667,0.139121115,302.1667,330.32378900000003,38.70093333,29.23489175,29.06834361,2,1,1,F
3,2012,Fall,10,133,1,3,0.0,M,Global,8,13.0,1.625,0.48412291799999996,11.0,1.375,0.48412291799999996,14.0,1.75,0.968245837,39.0,4.875,3.3330729060000004,2.0,0.25,0.433012702,0.0,7.517158101007975,1.300929644091878,0.5546917288721704,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,4.0,0.0,6.5,0.5,1.625,0.125,5.5,0.5,1.375,0.125,7.0,1.0,1.75,0.25,19.5,2.5,4.875,0.625,1.0,1.0,0.25,0.25,0.0,0.0,1.6122772654846873,0.7408506784660458,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,4.0,1.0,6.5,0.5,1.7,0.3,5.5,1.5,1.3666666669999998,0.033333333,7.0,2.0,1.733333333,0.066666667,19.5,5.5,5.566666667000001,2.766666667,1.0,0.0,0.26666666699999997,0.066666667,25,25,1.0,2234,89.36,49.99910399,8.3333,9.672412086,8.3333,9.672412086,1.0,0.0,744.6667,850.8201272,6.25,3.269174208,6.25,3.269174208,1.0,0.0,558.5,340.1106438,87.4383,35.11564011,32.62334765,2,1,1,F
4,2012,Fall,10,134,1,3,0.0,M,Global,16,78.0,4.875,3.550968178,39.0,2.4375,1.184205958,64.0,4.0,3.9051248380000003,75.0,4.6875,2.8878787630000002,36.0,2.25,2.277608395,0.0,7.517158101007975,1.300929644091878,0.5546917288721704,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,8.0,2.0,39.0,23.0,4.433333333,1.766666667,19.5,7.0,2.366666667,0.283333333,32.0,15.0,3.766666667,0.933333333,37.5,15.5,4.483333333,0.816666667,18.0,9.0,2.1,0.6,0.0,0.0,1.6122772654846873,0.7408506784660458,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,5.3333,0.471404521,26.0,6.683312552,4.811111111000001,0.830142038,13.0,5.887840578,2.388888889,0.984446953,21.33333333,13.88844444,3.955555556,2.660734142,25.0,7.118052167999999,4.788888889,1.619403945,12.0,7.788880964,2.166666667,1.302134999,14,6,0.4286,356,25.4286,10.14688049,7.0,4.0,3.5,2.5,0.4394,0.1061,178.0,103.0,4.6667,3.091206165,2.0,0.8164965809999999,0.7037,0.419031479,118.6667,84.97973615,23.83333333,12.07154597,3.976984044,6,5,1,F
5,2013,Fall,10,160,3,7,0.1429,M,Local,25,46.57142895,1.8628571580000002,1.4333178290000002,28.57142878,1.1428571509999998,1.156546584,48.42857158,1.937142863,1.547126368,320.0000009,12.80000004,17.86634826,42.42857158,1.697142863,2.0283983830000003,3.0,5.0,1.6666666669999999,0.471404521,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.0,2.898275349,9.314285791,6.641489854,1.6142857369999999,0.577397401,5.714285755,4.495803012,0.9942857279999999,0.291036143,9.685714316,7.354243503999999,1.637142869,0.830126606,64.00000018,50.4614622,10.92571433,8.837445342999999,8.485714316000001,9.093437847,1.297142869,0.740788318,0.6,0.8,2.5,0.5,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,3.5714,0.903507903,6.653061279,3.0931667060000003,1.8622449159999999,0.716036899,4.0816326819999995,3.007141332,1.0588435440000001,0.674164254,6.918367368999999,4.33902702,1.791836741,0.907375261,45.71428584,67.3876131,10.86190479,13.28802338,6.061224512000001,4.11982137,1.925850347,1.718462621,128,100,0.7813,6681,52.1953,37.35431254,42.6667,29.82541794,33.6667,22.93953405,0.84786667,0.1083356,2227.0,1528.4504140000001,18.2857,15.19129719,14.4286,10.26585384,0.86761429,0.157147932,954.4286,933.0648205,43.71607143,15.26236816,27.27184694,1,0,1,A
6,2013,Fall,10,161,3,7,0.1429,M,Local,28,67.57142976,2.413265349,5.851478097,39.64285773,1.4158163480000001,1.698870423,42.07142904,1.502551037,1.547195455,84.57142994,3.020408212,3.678918153,32.28571475,1.1530612409999998,1.017700489,3.0,7.142857193999999,2.3809523980000002,0.471404521,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.6,2.576819745,13.51428595,3.1488255260000004,2.8391270239999997,1.016622086,7.928571546000001,4.134967921,1.572182555,0.845728893,8.414285808999999,5.323877653,1.4979762030000001,0.735020041,16.91428599,9.977362351,2.956666701,1.1531209629999999,6.457142949,4.060159885,1.095317472,0.499130026,0.6,0.489897949,2.3809523980000002,0.875465515,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,4.0,1.069044968,9.653061394,6.41329589,2.21428575,1.03991838,5.66326539,2.987514,1.358163284,0.43348255799999996,6.010204149,3.760394489,1.4489796080000001,0.727143749,12.08163285,10.20714256,2.8989796389999998,2.166350414,4.612244963999999,2.78030801,1.10136056,0.55607762,136,117,0.8603,4107,30.1985,17.68674306,45.3333,9.030811456,39.3333,7.40870359,0.86963333,0.011477611,1369.0,254.16661200000001,34.0,37.26929031,29.25,30.54811778,0.941475,0.074744277,1026.75,1248.623717,32.89105,13.53602015,16.18799851,1,0,1,F
7,2013,Fall,10,162,3,7,0.1429,M,Local,25,118.5714291,4.742857165,6.329107362,77.57142913,3.102857165,5.626508687,35.14285737,1.405714295,1.29614814,136.7142864,5.468571457,7.680208331,93.28571466,3.7314285860000003,6.933512818,4.0,6.0,1.5,0.5,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.0,1.673320053,23.71428583,16.42372589,4.380952411,2.823811905,15.51428583,13.17623086,2.863809554,2.010059943,7.028571475,5.660749188,1.207619058,0.8445508890000001,27.34285728,19.708819000000002,5.09523813,3.7379514410000003,18.65714293,13.54707583,3.409523828,2.46775852,0.8,0.748331477,2.0,0.0,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,3.5714,0.49487165899999996,16.93877559,12.89040079,4.627551043,3.453540243,11.08163273,10.22882714,2.9846939,2.5270540880000003,5.020408196,2.826806903,1.437074839,0.938304015,19.53061235,15.97021914,5.583333362,4.570750931,13.32653067,13.22417488,3.8622449139999997,4.1467495780000005,55,53,0.9636,3386,61.5636,36.73827018,18.3333,6.944222218999999,18.0,6.976149845,0.98146667,0.026210091,1128.6667,314.53916910000004,13.75,3.8324274289999996,13.25,4.493050189,0.94445,0.096215422,846.5,358.4567617,58.698375,12.01449151,33.29993765,1,0,1,A
8,2013,Fall,10,163,3,6,0.1667,M,Local,21,29.64285728,1.411564633,1.615542424,28.07142869,1.336734699,1.6267324619999999,22.50000009,1.071428576,1.70167318,68.21428677,3.24829937,5.272613537,14.14285728,0.673469394,1.376841171,5.0,2.857142895,0.571428579,0.4,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,4.2,0.979795897,5.928571457,4.276657072,1.308333342,0.720276458,5.614285737,4.105148567,1.246428579,0.730739068,4.500000018,3.933633088,1.032142863,0.920305082,13.64285735,7.708728333,3.077381007,1.598282516,2.828571457,1.671855846,0.630952389,0.215604401,1.0,0.632455532,0.714285724,0.303045756,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,3.5,0.763762616,4.940476213999999,1.4698886290000002,1.4559523859999999,0.5163131479999999,4.6785714480000005,1.193626786,1.3813492109999999,0.44042345299999996,3.750000015,2.8247419039999997,1.036111114,0.638314963,11.3690478,7.9171323110000005,3.611904818,2.789874525,2.357142881,2.002974006,0.7095238159999999,0.648359762,43,43,1.0,4523,105.186,126.7587446,14.3333,6.236095645,14.3333,6.236095645,1.0,0.0,1507.6667,1089.793966,7.1667,4.740487551,7.1667,4.740487551,1.0,0.0,753.8333,723.6332903,80.19153333,45.93241259,64.58131594,1,1,0,A
9,2013,Fall,10,164,3,7,0.1429,M,Local,25,51.85714352,2.0742857409999997,1.876166304,44.85714334,1.794285734,1.9183326090000001,29.00000018,1.160000007,1.4664242219999999,83.57142958,3.342857183,4.03900978,14.78571439,0.591428576,0.774596669,3.0,2.7857142980000003,0.928571433,0.623609564,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.0,1.264911064,10.3714287,6.878300737999999,1.9480272319999998,1.296878966,8.971428668,4.716795865,1.713741512,0.906249333,5.800000036,4.863525193,1.157823136,0.968395572,16.71428592,7.954975446000001,3.1175510510000004,1.466196984,2.957142878,1.599489695,0.5870748339999999,0.31716617,0.6,0.489897949,0.928571433,0.762648443,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,3.5714,1.178030179,7.40816336,2.084831454,2.133673501,0.352763229,6.408163335,2.366467124,1.813605467,0.29739371,4.142857168,2.181288042,1.216326538,0.8396576659999999,11.93877565,9.488325657999999,3.593877597,2.751398895,2.112244913,1.947509881,0.550000003,0.47883788299999996,69,67,0.971,5686,82.4058,58.58953729,23.0,11.22497216,22.3333,11.6714276,0.95303333,0.037171704,1895.3333,1208.469096,11.5,7.455423082,11.1667,7.174414417,0.98125,0.026760901,947.6667,689.9467772999999,82.74905,16.28184534,43.84065793,1,0,1,A
