Unnamed: 0,year,semester,timeInterval,teamNumber,semesterId,teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,leadAdminHoursResponseCount,leadAdminHoursTotal,leadAdminHoursAverage,leadAdminHoursStandardDeviation,globalLeadAdminHoursResponseCount,globalLeadAdminHoursTotal,globalLeadAdminHoursAverage,globalLeadAdminHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageLeadAdminHoursResponseCountByWeek,standardDeviationLeadAdminHoursResponseCountByWeek,averageLeadAdminHoursTotalByWeek,standardDeviationLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursResponseCountByWeek,standardDeviationGlobalLeadAdminHoursResponseCountByWeek,averageGlobalLeadAdminHoursTotalByWeek,standardDeviationGlobalLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursAverageByWeek,standardDeviationGlobalLeadAdminHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationUniqueCommitMessageCountByStudent,averageUniqueCommitMessagePercentByStudent,standardDeviationUniqueCommitMessagePercentByStudent,averageCommitMessageLengthTotalByStudent,standardDeviationCommitMessageLengthTotalByStudent,averageCommitMessageLengthAverageByStudent,standardDeviationCommitMessageLengthAverageByStudent,averageCommitMessageLengthStandardDeviationByStudent,issueCount,onTimeIssueCount,lateIssueCount,processLetterGrade
7,2013,0,11,161,3,7,-0.1860046798540564,0,1,48,0.9680561606826888,0.16230128965374432,1.9017096311135624,0.7745822366097953,0.01854480079952834,0.29863533189946134,0.8673658892266651,-0.0543725096663832,0.035581431371391435,1.0170890958257355,0.30967902511532525,-0.0016989958527934331,1.436269473700658,0.5535818832110366,-0.15834854373263718,0.31675589181263447,1.0163514391206967,1.2527808628407333,-0.058215762782246515,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,0.23832051819046132,0.8360310927421903,0.29472988802575145,0.16891154395846383,0.42101066176155755,0.255683364738841,0.18908174251343624,0.4979511243771059,0.16817602952517116,0.7154165446782708,0.1302667605360845,0.10832896583609485,-0.07434534680685866,-0.1331870993028115,0.29355716953774397,0.4770396064273886,0.26476859721021795,0.024986528852973117,0.7591531629358877,0.8364935669860365,0.4874785860646794,0.3340090672028044,-0.45964874889884755,0.34259735064812114,0.6691013127072533,0.037018325773565536,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,0.5390258065491131,0.33379147771292156,0.3726540004574233,0.713519874950626,0.0952756947882416,0.14313260017909543,0.2586919493772958,0.13229550513294286,-0.01935097168581222,-0.3064650295475597,0.2564026761753189,0.3931796795803811,-0.033229427881293426,0.17684936947162183,0.5001330584438458,0.6054884658127057,0.3201907268929698,0.41376551266833045,0.708422964859292,0.01839035322771116,0.5181574083219659,-0.2701340017670485,220,176,0.38141941619747016,7115,-0.30680932669143507,-0.43554456364829575,0.7615570415125316,0.39237181618434347,0.80624262540114,0.7227623783541395,0.15425430996488626,0.5436294500149874,0.06984424455674902,0.01500345297922994,0.6585706779960467,1.3920877411850017,0.6778329858015557,1.3233676585886904,0.6062366811145828,-0.01772553071489008,0.0874406099886489,0.496331475120942,-0.06988626021891635,0.06619146462072424,-0.22293279112871495,3,2,1,0
8,2013,0,11,162,3,7,-0.1860046798540564,0,1,44,1.715893273905504,1.1979395211485069,2.1444879880288243,1.5337904283428208,1.0598969436523995,2.4443038179924717,0.3967226797999375,-0.20773369738338182,-0.2860292649620643,1.1357622839453159,0.5701967816600517,0.6651291598929181,3.4074353482438915,2.5254026253033373,4.04484191896392,0.6151810028490748,0.5740938340622236,0.4286007778562398,0.747805923124702,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,0.05813705703020901,0.21539704419385636,0.8995879740500204,1.3890511702975974,1.175847281549435,1.757904050399416,0.837642628285095,1.394070979121414,0.9856946362850072,1.412587321910237,-0.21052975497606483,0.10108323214689541,-0.2707286839921501,-0.003083310127392071,0.36837916379742675,0.5205550242150753,0.5886190016036167,0.9859099560306838,2.4474186869014867,3.167515625284919,2.489018143479994,3.5226824282088907,-0.2238006874752252,0.8057561299195217,0.28478337745501464,0.4334270720906829,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,0.35664745757759314,0.6253357238482661,0.9278340078026708,1.3706073453548888,1.2630314996621688,1.5625346148787465,0.8382627379555997,1.454371364828784,1.05784005690986,1.0700519983020442,-0.08116258677320158,-0.05612852371498306,-0.21512975850466945,-0.1459381830800745,0.5921171284644037,0.5254904466335678,0.7608869255569084,0.7918056961404735,2.100009898789666,2.590310356228934,3.074293421110717,4.281047569079085,173,126,0.16482573988835428,9537,0.4644585804957614,0.052306402827753444,0.36651534350268755,0.11673042157704706,0.269562665626931,0.12365599701632426,0.2489226394907969,1.4066635884263423,0.4174276315479527,0.908209330513503,0.31325824345513703,0.4548978846374547,0.23820863286944433,0.2935903617424782,0.458869399636897,0.1539795979572908,0.4310687420797061,0.6292918914602302,0.37224472896156646,0.41963333581125495,0.060659759582332724,2,0,2,1
9,2013,0,11,163,3,6,-0.04310764946846805,0,1,37,0.10417534227776572,-0.33091062509896824,0.08047323473314792,0.3854697537052927,0.08465392039646612,0.40021220058283685,-0.38711217986906565,-0.5314304038257053,-0.21979693182779717,0.40315313323642116,0.14730882476118032,0.10853536784148768,-0.2785679479917088,-0.6676987097469953,-0.1283070235467152,0.9136061138855153,-0.08044742003739648,-0.39235985136414236,-0.2611599133786649,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.25718400000023256,-0.11655474313631604,-0.4039855001157829,0.3642413834422033,-0.4555433276247278,0.6150637502697208,-0.1433213326920351,0.6633289596686837,-0.048014990995255774,0.9760315605262456,-0.7781108513529561,-0.33713695145344236,-0.5243136959536729,-0.08527496883056385,-0.09352195331701468,0.0296896682245178,0.1636505698909982,0.5711158432426493,-0.7095719894288002,-0.5074739720739259,-0.6827107209446049,-0.5096772465615348,0.012047373948397161,1.1052089201794684,-0.2840071644455962,-0.2007682562020228,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,0.31866526729475975,0.6800912756483344,-0.1095752480262865,-0.1839036781876629,-0.36248132430458807,-0.46518979223037316,0.1553965777806113,-0.004037587942046145,0.045987273878439774,-0.27116270819982,-0.5435246959232628,-0.366146525053069,-0.5090699083099196,-0.33995050438309665,0.2061928479584857,0.1020709799029318,0.255011656294909,0.222773415539822,-0.4068974752045452,-0.06784187068342745,-0.6247487192885248,-0.08053135431207158,118,97,0.4478777269199325,11071,1.7741954581383417,2.758973836666813,-0.09576019827700431,-0.16829089598381997,-0.06070859385888407,-0.03631569242028615,0.44795725487551036,1.349193995063887,0.6375733545587038,0.9055644434139731,-0.0908243978580482,-0.18779698190601576,-0.03655658771312528,-0.21717127947277667,0.6008742118767795,-0.17449315892879644,0.6487093613304015,0.5937972016805585,1.2117895969101664,1.338948070708076,2.2790111290329915,2,2,0,1
10,2013,0,11,164,3,7,-0.1860046798540564,0,1,44,1.2071764874101607,0.6295934785922571,0.2874539953118815,1.542567401056287,1.069847487583465,0.7398248860714391,0.20161968055668733,-0.30864668361135367,-0.20491141257882817,1.263929327601814,0.6864609051170488,0.40945366304720343,0.04184262928624566,-0.5166034151536848,-0.5691323225196314,0.018330780776194096,-0.3281116775822871,-0.3247513276437665,0.05187580610262884,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,0.05813705703020901,0.09961970218081277,0.48813278329059323,1.3329251324253593,0.36207476128567995,1.057086457305132,0.8451404421956906,1.675849047242239,0.7552644883279056,1.2662200323570543,-0.3518053984226701,-0.049980396450721574,-0.33371567638505173,-0.047716420801994563,0.44918691893869417,0.5931985642088943,0.5092570157556562,0.39834551767583115,-0.4351465144775382,-0.23111936294095,-0.5797268935437679,-0.35149407202224026,-0.6954968103224699,0.48480123255994506,-0.40698890264161364,-0.07170868489880466,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,0.35664745757759314,0.8181851025221792,0.5501723690148353,-0.6215527950253316,0.6805280901412798,-0.1520664998638843,0.8449629772105897,-0.03889058709506058,1.1076074492406847,0.09438583973640916,-0.22109872917992085,-0.4687272030179318,-0.2514135962160124,-0.25282546238729886,0.6914599253846855,0.4672388566652714,0.8333475519533159,0.636105816682776,-0.2760026495582306,-0.4274266717626883,-0.4870799029483151,-0.5798483001244255,309,190,-0.17773664356288274,18317,0.6049645077206628,0.3479753912093757,1.5096066775695975,2.283477745532269,0.9404157115990467,1.03244208353891,0.12073849535371396,1.2958660252505407,1.6774531543642144,2.068986727590151,0.9881369995313635,0.0927743257668508,0.571850544918447,0.1205452491285101,-0.11925320444291494,1.5590666202037755,1.3055023556679035,0.19912918065286236,0.7587335020170582,0.07920726201790942,0.7419888098015305,1,0,1,1
11,2013,0,11,165,3,6,-0.04310764946846805,0,1,40,2.412155423931674,2.3773230435961903,2.198379047488033,2.6864995905658584,2.800247215008146,1.2708730728940083,0.6671285943820093,0.02985442422796315,0.0032808068410065017,1.4458948870751283,1.073864451032968,0.1884306480567532,2.8845252870162432,2.411877649742696,3.108040914822845,0.31675589181263447,0.11414593948790237,0.10343599745511498,1.7136068365150603,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.1220464041300433,0.5422220852877094,1.462731718797145,1.8479768576466014,2.5452841917654645,2.9575009438012416,1.8223554990167066,1.5557118934508105,2.8825955840413267,2.1475083042853993,-0.014726667559610565,0.06045935198797389,0.011361584328454211,-0.07117332926216796,0.5639139809004609,0.14274008606013286,1.2479689240828462,0.6515129108555447,1.9995563131579852,3.2105715975622893,2.583347871867438,5.021231280910128,-0.45964874889884755,0.9781442566404092,0.05419263141197786,0.3249612301532616,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,0.4782543020965799,0.20420365420155276,1.8893918722396157,2.313851169522695,2.263541413252512,1.623149923769536,2.2047395337113995,1.5465212832076953,2.6952850811364644,0.9410737791031225,0.3386458444167242,0.4316117572765298,0.04910845386798014,0.11939597281090276,1.1491317853503973,0.2384428782470262,1.0762248365939504,-0.04284889991526521,2.1983318213293574,2.8949444870852172,2.3884421080464806,2.510424096730437,196,166,0.5230964513285372,7929,-0.03219472122274728,-0.19016924304517618,0.5598353380326407,0.5612262781898714,0.6927153632390398,0.8971096228939773,0.4173056396188895,0.16161691675770226,0.18666213190767375,0.09706620710791618,0.7702437689172927,-0.014000033286443418,0.8811592490326574,-0.08464627009648125,0.5663417931297401,0.021918099663603183,0.427919054258697,-0.2604000791727925,-0.003574687902218271,-0.4719811416949698,0.1186574154617344,1,0,1,1
12,2013,0,11,166,3,6,-0.04310764946846805,0,1,35,-0.25743555473909974,-0.7411718695814686,-0.6212439760378172,-0.1455371339610718,-0.5548395445358716,0.4919320016846922,-0.381977892653666,-0.4987374135619634,-0.46767138950029585,0.9443028700427002,0.8512401777164669,-0.12686356137929367,0.518613570314166,0.28786833858854416,0.39594330648748954,0.018330780776194096,0.45026170528977827,0.8651586654146516,-0.031538314270573145,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.3472757305803587,0.2651986616042898,-0.6964599860960724,-0.4770605509671397,-0.8064827274052825,-0.4049147338561562,-0.5969390647658706,0.18304078881555275,-0.6657214017071318,0.5126096342419051,-0.7743930729497367,-0.3434093655815211,-0.5424770255664352,-0.2839735330686118,0.24766634318875885,0.36862035282290795,0.6537994588745202,0.629902067767328,-0.026801406127218052,0.6129279350515325,0.17772350141432675,0.718997240100582,-0.6954968103224699,0.48480123255994506,0.4046905726803723,0.22704610383971444,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,0.21225129888890634,0.6800912756483344,-0.4227704524567333,-0.09475477099401507,-0.7634196084217715,-0.3116882451683888,-0.31752872099619767,0.6515231067749894,-0.6577438597322679,0.45279922461456323,-0.5392284129614111,-0.5080946164828792,-0.5125575889093471,-0.42489560607799454,0.6955481038572829,0.25380298353449265,0.7846348275433139,-0.10098158551152045,0.2496878648921736,0.36583308263575504,0.2248775009093965,0.3037736531946525,5,4,0.38141941619747016,104,-0.6974443042901112,-0.8351195864620954,-1.003507863936513,-0.8882230785484506,-0.98958490020891,-0.9104842978197413,0.3686649916101775,1.5081989889870493,-0.9213853659589268,-0.9414064923898142,-0.7373627954480043,-0.7517985392294512,-0.7234696391695493,-0.7927998517331638,0.30851734640029355,-1.0220648183467507,-0.8334883547064926,-0.7430380805575527,-0.7004983789761869,-0.8480055156754752,-0.8594056466997492,2,1,1,1
13,2013,0,11,167,3,3,0.9571715632306508,1,0,17,-0.31428524311579165,0.4689036100395375,-0.18648535280989811,-0.16016542434266684,0.8989322473311101,-0.13563073931912994,-0.4521465171830854,-0.014134892377138308,-0.4200909111848507,0.21011141173907727,1.4813123583560075,0.706410851753142,0.10079817415607628,1.244055875270219,-0.27345928127877855,0.31675589181263447,1.7062733029623818,2.1316916560613115,-0.058215762782246515,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-1.048693908184989,-0.2889388614092503,-0.6422177868188881,-0.6161301452305775,0.530641932747334,-0.2603308258021692,-0.4901844802014638,-0.4857466861872697,0.8311089264596134,-0.2816817215565397,-0.7455360188307164,-0.47652977334344915,-0.05486236691333426,-0.11442617651072638,-0.10577850953021428,-0.08723158870346036,1.404718900356789,0.9830841868736901,-0.23912831832966477,-0.24412069350958632,1.20240024431214,0.30287654369179834,-0.25757412987108796,0.11142841404731452,1.2686372907710037,0.19117396367024775,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,0.15907623249293965,0.9463017486031998,0.27925380387412235,0.9549367095600377,0.2286456277817174,0.497710385461316,0.53972980525324,1.3589467003970401,0.613164757830079,0.6695085978871284,0.046498454324965174,-0.42509359208998065,0.004352395930250089,-0.363404251886439,1.1305305554815381,1.9060416089600836,1.1070913098661952,1.3273259205035097,0.8851611358156783,0.13829360195014462,1.1130509892908218,-0.233161474467663,110,82,0.21678405554409783,4786,0.07121054669950797,0.08681643252759394,-0.16300412813202578,-0.0899613945509636,-0.19487548754808184,-0.0903157952996904,0.3452491722408873,0.7750424723431184,-0.26439254422186403,-0.1839821972168809,0.012032280406090666,0.22111331231174744,-0.020070674478171065,0.4328128069581571,-0.14527067792337403,1.6416137943520546,-0.10718736852138003,0.16923030386312998,0.3618033380627104,1.746019756751202,0.2645361480157602,3,1,2,1
14,2013,0,11,168,3,4,-1.0439872698582826,0,0,15,-0.590914649769925,-0.10323243893218177,-0.10745824717091505,-0.7584624390810157,-0.7084254171110344,-0.2042792301835761,-0.8652856780263534,-0.503485468726813,-0.5005987424061378,-0.753673108943839,-0.7028140319967608,-0.7809484239295069,-0.7261174480207666,-0.5773663114750586,-0.23227613140666384,0.31675589181263447,0.3795004853103202,0.4414785886079345,0.801222863651313,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-1.022963709931305,0.05741357062690953,-0.8069082139805908,-0.26387518782897956,0.032430723108639196,1.0205575895822512,-1.0126511832668987,-0.24967003645935032,-0.7233801477955399,0.5854380380798798,-1.0381902280463082,-0.6705946464106008,-0.4645228276049678,-0.34163465163724765,-0.7700458070544994,-0.626976099217147,-0.6529915294841603,-0.4697834796179914,-0.9894127983127851,-0.30712578474532376,-0.3988561386751598,0.5706206722810491,0.012047373948397161,1.409564006480768,0.6537285901061045,1.1038262990875753,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.053719786511807206,0.30939826133507226,-0.19992978416220092,-0.4091607707201081,-0.13670642091585436,-0.6227933258349062,-0.5259806450435149,-0.6296812783213476,-0.6817656299773731,-0.5687419316676245,-0.6449170284614013,-0.676627762391882,-0.490796268379878,-0.5001287599228796,-0.6125471491665465,-0.5342594186512567,-0.7673799874456376,-0.6994299264108701,-0.4769895470373683,-0.9183480346272995,-0.5354713452149716,-0.8498668409494909,107,90,0.5055756239562517,8332,1.2342270266783897,2.0844546349311868,-0.18821934106701213,0.22376748458624005,-0.13295040045808013,0.25139903828095583,0.6152850347700339,-0.04553497305029175,0.24449704640278094,1.220345164441332,-0.014416957565230397,-0.3719744806203234,0.05686358728494835,-0.26003535301857167,0.24222483502083617,0.6251466434327441,0.4965311727379752,-0.0020504691805851407,0.9859378103491613,0.6990885864323002,2.3274569971614456,2,0,2,0
15,2013,0,11,169,3,4,0.45703195688109144,0,0,14,-0.8294489021030184,-0.8024963699862175,0.25703441829980267,-0.7935703301396769,-0.7435208226195674,0.1312862526601319,-0.8055567716974738,-0.3677022727191707,-0.17491576030630815,-0.6554117087333494,-0.37488495457099325,-0.44404923726601825,-0.70663648316816,-0.4533868805233671,-0.004654839477852907,0.31675589181263447,-0.08044740889250485,-0.14446192127539786,1.9818391953772274,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-1.2031471710915573,-0.41568741348992594,-1.1184114842482704,-0.5828410013791878,-0.456801559587449,1.303059304301126,-1.1085755915450748,-0.660266611600493,-0.39609618473106795,1.129045834814143,-1.0380013838716617,-0.6180022773353906,-0.32525207260051625,0.02289130419102217,-0.7294376535935349,-0.6452605504782261,-0.2705709154499987,-0.11709196534484666,-1.0294736886481517,-0.45906478509390175,-0.24901651633365668,0.9041678918375559,-0.25757412987108796,0.11142841404731452,-0.2840071547607843,0.9581558120832451,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.1601018371107006,0.9463017486031998,-0.6131241017332304,-0.09781540276024732,-0.74747170275817,-0.04003472944607577,-0.5885162177707826,-0.08679104704463929,-0.7304826649702586,-0.16214155514581807,-0.5449567861538168,-0.4208128911279071,-0.3900397528381086,-0.438688889643787,-0.43483392380509417,-0.44946191341008335,-0.1752810292641698,0.01599321115211453,-0.4448991993971162,-0.33520013109788543,-0.4559656174819283,-0.4318747774423445,177,87,-0.5505073500697847,3450,-0.7417342529239151,-0.30469450002115195,0.4001373084301983,0.42513469906130746,-0.12263368094888591,-0.018608934285335027,-0.24311148084769435,1.485049365595988,-0.45612311242616294,-0.5737895053245072,0.9928581885092443,1.0531813688918232,0.25194689389857283,0.3215389899583965,-0.5114123530674701,1.571122556250813,-0.18780235139963858,-0.14722078607183645,-0.7414702922676512,-0.43027559955913053,-0.6421422355143442,1,1,0,0
16,2013,0,11,170,3,4,-1.0439872698582826,0,0,20,0.14520089105269673,1.2220353070306926,0.35571347099615236,0.006597072982487307,0.884767364744747,0.31821809283175345,0.31799691182831985,0.707564804871647,0.1644143409698476,0.050298190934358805,0.7344019238369159,0.9382383308538935,-0.08888488548237695,0.4495173197828996,0.01015894709155939,0.6151810028490748,0.2202877578168695,0.042266372011691804,-0.02436355508385048,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-1.022963709931305,-0.19900050258646138,-0.3708036283005187,0.09135086720111076,1.104642200197907,1.0381066161987038,-0.4669769578686141,-0.10222539324582562,0.7964346880317514,0.7625533091918465,-0.2675357137637453,-0.20803893008949556,0.6064119844520164,0.30554595684004254,-0.3159926820964205,-0.2654167219433296,0.9229757033120332,0.7780333025861006,-0.5471121074216434,-0.4420282033322584,0.39169621430503354,-0.2956131921279864,-0.2238006874752252,0.0579854885291041,-0.15663321554923768,-0.19483801499783407,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,0.4782543020965799,-0.2008846051252686,1.0751858669481216,-0.33319430163982183,1.1459797722389846,-0.6936130047190113,0.8367738013707984,-0.5441542037587628,0.8500148986627195,-0.5897781952165133,1.33538399488474,0.27304907449100313,0.6653649118825538,-0.06968558897446234,0.8414961745479371,0.477598266781119,0.7387217420339073,0.1948283085166558,0.5727025224797818,0.1453051456295998,0.48725274087576576,0.055786426017452775,84,71,0.5179610364090741,4542,0.4287219906848555,0.6633389847948321,-0.38153429255437854,-0.39765621743067997,-0.3290485737459886,-0.3296236529997952,0.5572479219237353,0.7978516056851688,-0.2994092283420929,-0.5893099899582195,-0.21719444867869128,-0.11412774204833648,-0.1519579803578045,0.010926571524531227,0.20155085825871458,0.6692242529968107,-0.14872919707955343,-0.4440125940510661,1.0371913516021205,0.44677304530618867,1.7331704049195147,1,0,1,0
17,2014,1,11,186,4,7,-0.1860046798540564,0,1,32,1.0969935875460535,1.4611596933273778,0.9435200919564054,1.3582509617857332,1.921862879233538,1.0921435291137187,0.21188825546668716,-0.025160860809339793,-0.03557858893059235,0.844617392996955,0.9353163649875988,0.08644635618926537,1.0210173570936907,1.0834616434864068,0.43464399321885516,0.31675589181263447,-0.15120863593039427,-0.23460663155847697,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.001936108920618979,0.2798538108526279,1.0133543860898788,0.9487605624502371,1.5711554714858311,1.208193922429171,1.3983124770258772,1.1095026719508565,1.9375247445012835,1.383571750849098,0.0017967959736819538,0.18620153988323854,-0.09257735397000166,-0.06781930555389748,0.5735577009302291,0.48885350661626886,0.8932490228119734,0.5366959769437808,1.0057701855131365,0.8311544904109115,1.05907180293146,0.5888834817415319,0.012047373948397161,0.7441875597974621,-0.2225162947019334,-0.26272450639207545,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,0.052662264087086214,-0.2008846051252686,0.7503156332757681,0.6176709950469184,1.3136304868724111,0.2139671213271136,1.021774875987552,0.550608813287975,1.787088302731827,0.08664516689125622,-0.042291438062819535,0.21756316385017993,-0.04091259119346097,0.18126675710062737,0.6054037155616558,0.14187038000656735,0.8831286917801616,0.016435999789364743,0.6634844140191347,0.6038138075310936,1.0897322706889636,0.8979008699619564,337,319,0.8242734321935139,24700,1.0793594447302761,0.4090709928994982,1.7449503459769993,1.245513078546802,2.240842540489083,2.0454677810499895,0.6318670670118338,0.48620248549355327,2.593483177069501,2.235240274528378,1.5181709120639795,1.113025682842493,1.987545372143667,1.649641675055337,0.5236745790302768,1.1220137741345098,2.582362303336359,1.479004618341808,1.0121805579843266,0.4093985443171983,0.9681367497811891,1,1,0,1
18,2014,1,11,187,4,5,0.1568281115332167,0,1,25,-0.29084207353597474,-0.2876175106829415,-0.41180494017539604,-0.19819897536177042,-0.09449891911231123,-0.3397953107246683,-0.5616780249795131,-0.4437638629421971,-0.43692298622147474,-0.4592053699420777,-0.5002943673291547,-0.8032754584379611,-0.5220799901680089,-0.6371715759554121,-0.5920352950527458,0.31675589181263447,0.09645562161449645,0.08089980615981521,-0.058215762782246515,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.42234016049971995,0.02802932535008582,-0.4833059730124251,-0.45465472278044283,-0.2528858566568809,-0.33846127907243717,-0.3745039258427871,-0.37458342725644717,-0.05421100861656123,-0.21015556261248983,-0.745063918873283,-0.6635342253407753,-0.392025420148149,-0.30904124298855656,-0.5225013922309234,-0.5564591244852511,-0.5259941703850679,-0.6948368139428723,-0.7564072724870153,-0.7617190364442242,-0.5935734609793106,-0.6034079600985329,0.012047373948397161,0.7441875597974621,0.03574535615535744,-0.12693714432112008,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.053719786511807206,0.4246331788113043,-0.29739085025582057,0.19452508344783756,-0.35235023403015453,0.03918159801959673,-0.19714773776716724,0.07193598832717056,-0.12434838635239985,0.04221150579713574,-0.5790406550677636,-0.12120128436127411,-0.5075610769196581,-0.16764443228288692,-0.47489809603370553,-0.6915492793271062,-0.45141877490060195,-0.585456815268266,-0.5141467866612223,-0.2118538764683461,-0.7346798210688374,-0.27858133445059874,47,25,-0.4284657249248993,8257,4.544945535493857,7.179883589997267,-0.4950027507618171,-0.12168631284992995,-0.6696365527409981,-0.498699451781991,-0.14517700350569104,1.2967027527505623,0.8262183813771409,1.0298738730782644,-0.4398088682706431,-0.47703431838863936,-0.5860870288782645,-0.4418741262102522,-0.23595239850310348,1.9263477548256254,0.8352077401943124,1.8309983399840726,2.5510742926647643,5.772132181623871,3.6017958509123176,2,2,0,1
